"Id","sales"
623,4213.62952344281
624,4635.15505074873
625,7487.33768321461
626,6858.3651028019
627,4386.88532743964
628,3158.45243269285
629,4618.90142747715
630,5910.88505803967
631,3898.17443486917
632,4598.45647783086
633,4793.2785553172
634,7613.42602065987
635,5622.60104107864
636,4647.6935725074
637,5583.19169923749
638,3300.35656159604
639,6988.38471728239
640,4219.51660250178
641,8395.530341434
642,5040.95098607856
643,4183.41894020666
644,1139.64001113844
645,2595.0096000495
646,6182.49836144038
647,14216.010001707
648,2916.6482374091
649,3597.73404024756
650,6894.93930737052
651,4798.44923132448
652,4796.26491303615
653,6211.48178667329
654,4436.58245081422
655,3656.3703457001
656,3436.64860836487
657,7335.91013139771
658,4721.33700816498
659,5639.89294791891
660,4335.27393329064
661,3456.42013631336
662,5685.64642969801
663,4281.6270480488
664,2010.32288718359
665,6533.26347903521
666,6187.80485085458
667,2942.53439637017
668,5906.06649357152
669,5638.37059924268
670,3534.13731324752
671,7356.84094714394
672,4677.65042008474
673,6464.50547176314
674,3142.36466367878
675,3599.34731397144
676,4803.4704757753
678,5727.18997345868
679,2802.92587174653
680,2682.90253605333
681,3091.70170881179
682,3994.74222199492
683,3594.27185451239
684,4930.30560357603
685,5110.85890360873
686,6480.03867878208
687,3598.28756471405
688,5697.0817926286
689,4854.01093496924
690,6484.63350660788
691,7131.44843825679
692,4831.33190365593
693,1806.82361610539
694,3863.79083854247
695,5396.11336624494
696,3551.65124506477
697,7109.56955305253
698,4319.24843099715
699,6446.85938941744
700,8187.27042707741
701,4159.07335997437
702,3036.69228039404
703,7213.86265246203
704,7121.06786689233
705,4290.20749463336
706,6488.0796919945
707,7028.82250738115
708,4758.56244330715
709,3123.83286606443
710,4955.56286020281
711,3777.22390096729
712,3845.0419674632
713,5833.74719336292
714,3023.98032794973
715,2952.16314881381
716,5294.81002492971
717,4534.14085058991
718,6305.54036716715
719,4711.71137276359
720,4883.07659747111
721,3017.60439269948
722,5701.69404233788
723,4850.04028166157
724,4796.94432997597
725,4412.71818570345
726,4445.96123154456
727,7426.69355981936
728,4246.66667885572
729,3009.5171773598
730,4511.06195975617
731,5512.85759350594
732,5404.33182250636
733,3325.57751987702
734,2892.88318761265
735,6280.56340855709
736,1982.77586633783
737,4132.26964656838
738,6282.85093309581
739,5209.5666188415
740,3327.66042339639
741,3274.72991360459
742,2816.11703948187
743,4336.80806325346
744,4935.21966982794
745,4266.39445187511
746,7542.07433524464
747,5804.98930644907
748,3375.21706891684
749,7050.95139677545
750,2471.80683454013
751,2401.61216998308
752,5046.00125396469
753,7658.34975067736
754,5852.2420943133
755,5565.86687211679
756,3312.94521251531
757,4526.32045477938
758,5189.20883810019
759,3363.10667156982
760,6269.1252052287
761,4490.5683285079
762,3576.95337918627
763,3688.30317511476
764,3644.93692809928
765,4170.08076351384
766,3272.3472623052
767,3430.11790871207
768,3019.27692923881
769,5819.51061519272
770,4713.51659875515
771,3728.42160974648
772,4871.98304328984
773,5064.1326593378
774,3785.39906819029
775,3337.22915781289
776,6439.70168697144
777,5928.05044790164
778,4738.84463572613
779,2948.37049046812
780,8633.39978463989
781,4647.68975983686
782,3265.69991477854
783,7000.70598875026
784,6791.63970559487
785,4452.71598112311
786,4742.79634099407
787,6207.20492646726
788,6665.77443473391
789,9557.28688218649
790,3079.42016336437
791,3230.45260009596
792,3799.72624635526
793,5561.75679904792
794,3799.51016868956
795,5502.21746018417
796,6412.03892372065
797,4256.85575004761
798,3071.40954126896
799,4178.98869843976
800,6224.57002913507
801,3114.11630801155
802,5253.21063040795
803,3216.56250521238
804,5816.52229379141
805,6338.5937568853
806,5810.97905080941
807,6824.57215610981
808,4588.54217436241
809,2635.86897490957
810,5151.91566355782
811,4525.92420378078
812,6302.1161045557
813,5840.57821085906
814,5660.97264125463
815,5212.74197498564
816,3010.54694172247
817,6779.44931124785
818,3258.62363316325
819,8267.69965432822
820,4177.74201457198
821,2884.72434012241
822,5256.98517236832
823,4266.95502943892
824,5685.45605114532
825,5907.31400477582
826,2494.05982420309
827,3240.80854911232
828,5535.64700856774
829,6675.48035877571
830,7825.89720783772
831,3717.02518749925
832,4044.29203674608
833,6166.19257690314
834,5165.45593384623
835,3696.43717280518
836,7460.35582794721
837,6319.82815335795
838,7119.83258688281
839,3092.67254812863
840,3588.58583159074
842,6376.61543405291
843,3171.42903790282
844,7556.1481657802
845,5572.70932944697
846,3610.70546441644
847,3482.38398927239
848,3518.57015393064
849,3783.9906282406
850,3935.35900673202
851,3702.54140690522
852,3603.85138714251
853,6324.72048099896
854,5346.94229838076
855,16351.1391902124
856,4388.8566812753
857,3337.20997677795
858,5788.0964421141
859,6325.85388125481
860,4324.84297765506
861,4232.96257250789
862,4554.41073590108
863,6181.03070252731
864,5575.3987723547
865,3166.53276343543
866,4473.31745305865
867,5203.32032547198
868,6165.36028415649
869,5295.25781924052
870,7001.30236802348
871,3787.0171019086
872,3271.80658044938
873,4232.68905932367
874,6511.89840597292
875,2523.18391166337
876,5643.25583446484
877,5719.72944504473
878,3083.41656588322
879,4508.20274453641
880,2977.93206976887
881,6352.81696692258
882,6991.27615115265
883,7173.91025415077
884,3969.39024765213
885,2943.4124707153
886,3336.67783853319
887,3915.92262823233
888,6914.55226527142
889,5263.76759003786
890,3882.49627596531
891,3705.07137474839
892,6055.75604315622
893,3115.7369478374
894,5011.48264023725
895,2925.25538193164
896,5066.8990615048
897,5831.63475474269
898,3761.80702999655
899,4940.53534856451
900,4921.26536333617
901,3054.76927601578
902,4654.5276853075
903,4780.31409571629
904,6449.71458346723
905,4381.20878709393
906,6317.13652627272
907,5281.156617621
908,6706.41781069246
909,5053.27398090793
910,5833.29315202891
911,3220.80017016894
912,3479.0389498186
913,4672.21761106565
914,4626.23289749962
915,6961.73178514304
916,5192.9537977141
917,3507.12784338831
918,5777.34579163996
919,4847.94630952157
920,6534.74008918662
921,2865.24383910408
922,10839.3415962206
923,2938.93165926307
924,4772.19503923356
925,6503.35233559221
926,3478.85691709603
927,4116.65594977709
928,4522.39216077554
929,5854.38000518844
930,3886.54177673379
931,3906.67214697016
932,6195.87861380096
933,5891.63629077574
934,4107.28079150055
935,3605.19957024115
936,5179.20896218071
937,8590.30145184496
938,4819.26096779109
939,3461.79380170703
940,5060.20854007797
941,5235.38800212516
942,5011.00523291266
943,5240.21354434344
944,2786.88588507222
945,5636.23967872909
946,4551.68098206536
947,4869.23873886064
948,5292.77628501494
949,3429.16547980163
950,4456.37791160785
951,3769.62011929195
952,5100.71766277593
953,7346.79433388633
954,4181.19915450122
955,3639.20228128575
956,4869.57529977037
957,4353.19453477258
958,3234.43746622152
959,6719.8973975554
960,4816.58517729268
961,5429.79547499235
962,3843.30283607723
963,3176.9372544763
964,5200.78408964149
965,5969.22400921739
966,6853.71720308069
967,5193.82355325834
968,6466.25638652191
969,4063.6213336605
970,6272.07644189372
971,4597.4828037658
972,4915.21490271533
973,6542.37210457458
974,5312.03399278676
975,7276.90703858208
976,6411.90556680632
977,5952.94120815554
978,4032.36608291376
979,5613.59222350318
980,5358.45574183157
981,4833.21992508283
982,3193.89940028557
983,4222.68806325963
984,5933.29828366506
985,5078.62222292441
986,3401.09478818379
987,6671.62101682814
988,5026.97759297204
989,4562.04154721358
990,4713.00660971807
991,3691.46899351528
992,5079.11411327289
993,5893.25275357975
994,5218.59304914184
995,3936.74359564891
996,2777.14744933087
997,4994.30532178607
998,2517.88092732723
999,4765.89730691587
1000,3574.07274695104
1001,6869.40458678095
1002,5437.37558802908
1003,5115.25662547355
1004,7132.81921360084
1005,4485.24782815898
1006,3765.82363664973
1007,7789.88789091498
1008,5791.58950034016
1009,5753.27798986953
1010,6020.69287818165
1011,3818.07401040857
1012,4215.94836088525
1013,3281.21891772464
1014,4419.16031954327
1015,9405.21934454316
1016,4458.81446299719
1017,2557.73192917202
1018,3448.68615742598
1019,5993.42616148174
1020,6969.02818151038
1021,4704.61845313654
1022,5251.55639798102
1023,3796.18537644795
1024,3439.3336474116
1025,2279.29718349069
1026,3083.53896532762
1027,4464.10246476341
1028,4733.51141673097
1029,6017.16769956832
1030,3972.09797770234
1031,5503.37745167097
1032,6176.43731553051
1033,5816.60318450865
1034,3352.43135797387
1035,7574.94289392198
1036,6263.39578473893
1037,4494.68622377489
1038,4162.52460442169
1039,3568.54470713693
1040,5057.95702680156
1041,2782.31962186891
1042,5919.00262724304
1043,3737.91760232458
1044,6920.02711543531
1045,5932.82582847775
1046,6170.88982548822
1047,6326.8282271849
1048,3936.39485406635
1049,6440.84358623986
1050,14540.9205631195
1051,6065.66959044161
1052,3868.7639584066
1053,2297.76731292611
1054,4837.33562869647
1055,6536.26500672101
1056,3606.27575168847
1057,3069.28005422614
1058,16201.4981062975
1059,2827.69456711886
1060,3518.2658143067
1061,6557.34430033848
1062,4132.15159155088
1063,6921.07203854623
1064,4460.05757318787
1065,4930.94050696255
1066,2840.35345053035
1067,5521.73445754662
1068,4576.57523909121
1069,5451.98889255465
1070,6924.99164125498
1071,4680.85652945662
1072,4461.8877855257
1073,5106.22069414791
1074,3559.32842976196
1075,3416.63864293046
1076,5942.41817207633
1077,3687.14773967987
1078,4886.65949390082
1079,5496.2320396356
1080,4528.11653949852
1081,3173.61736924841
1082,5225.55659330817
1083,4969.53838701009
1084,6674.4479354283
1085,4841.33102594816
1086,4693.03101480576
1087,4444.42063311842
1088,2694.34667685385
1089,4577.34485693041
1090,5642.56087937662
1091,3860.48974186259
1092,3649.16952813894
1093,6229.6739568138
1094,5238.60447807258
1095,6711.52437786022
1096,3989.53569545168
1097,3924.83480285317
1098,3478.12441877006
1099,3359.63052012695
1100,7106.02385284334
1101,3640.4118895132
1102,5674.18403356111
1103,10686.5019587133
1104,5233.13797582063
1105,4692.43090089889
1106,3508.32517434689
1107,3561.43939442077
1108,4871.21670417229
1109,2981.0404899434
1110,4983.0929979314
1111,7861.72112272418
1112,4213.54326834633
1113,9376.68749771925
1114,10553.5973982602
1115,3727.58194280229
1116,5747.97620816432
1117,2481.50334468883
1118,5259.36063149332
1119,3834.6922738786
1120,7422.23116990352
1121,5521.69988052194
1122,6469.68978334431
1123,3268.67122328932
1124,4644.63176422176
1125,3780.00614108399
1126,6115.25201464544
1127,4718.36941183349
1128,4069.44877440182
1129,5154.14638372794
1130,4223.80203900842
1131,6595.07727557594
1132,6718.7970324786
1133,3941.6608439491
1134,6957.68285239777
1135,4856.85555179305
1136,7292.40924759693
1137,3690.56934693409
1138,3596.93069399164
1139,3894.84333795651
1140,7400.55625908284
1141,4599.84052423178
1142,5267.23999095226
1143,5222.50038504868
1144,6357.12598489528
1145,3132.17734422353
1146,5388.84031390651
1147,4467.87702094371
1148,3103.82966686368
1149,10969.4046336668
1150,12514.5829282966
1151,5228.06289332522
1152,5323.83104260683
1153,4066.75251645723
1154,7816.58460531319
1155,9071.23183241435
1156,4250.65158508601
1157,6033.85468491224
1158,4362.41675888067
1159,6588.86844726016
1160,3064.81079128915
1161,3729.88627827183
1162,4400.80290615916
1163,3742.864603839
1164,6079.17897706851
1165,3541.1002241708
1166,2932.5481672744
1167,4782.11978192216
1168,2565.42526051762
1169,3529.1831045852
1170,4110.46074239041
1171,4569.26524128944
1172,6818.60960521016
1173,6853.12989640627
1174,5726.78890669336
1175,4718.94212091607
1176,4789.3489831074
1177,8320.73970200579
1178,5198.13447787282
1179,3908.23493049119
1180,3548.03784141745
1181,6205.16827625684
1182,3650.29250351337
1183,5104.8837120874
1184,2054.92604402031
1185,3526.51313649934
1186,5525.12545291805
1187,4972.8984097836
1188,3631.84380901801
1189,6842.21781613951
1190,7376.7289994311
1191,8464.06880362313
1192,4569.35027728528
1193,7470.44317298223
1194,2147.91810727245
1195,3674.57627197195
1196,4838.63186086373
1197,3258.86417145931
1198,6386.62038108686
1199,3802.719504619
1200,4143.65890008374
1201,7047.09305851033
1202,7564.40042545904
1203,6699.09574263496
1204,3746.85364535453
1205,3701.41260167282
1206,6425.10585811315
1207,5362.00588725375
1208,4645.88295028938
1209,3706.61645275104
1210,5648.70996100391
1211,6760.16109550828
1212,3703.50832222685
1213,4512.76940533265
1214,5931.93410356026
1215,6203.99924322122
1216,8984.62088685324
1217,4474.2272574877
1218,8204.32689068158
1219,5626.6725317886
1220,4200.6615591075
1221,2180.32675700821
1222,3975.21125028078
1223,4952.36311240663
1224,3644.99852431955
1225,4914.84558253045
1226,3850.59891536861
1227,3244.51644976193
1228,4518.33135834323
1229,2665.91724245444
1230,6415.93514163044
1231,5003.39346639777
1232,5317.10293332387
1233,6149.21078019212
1234,3653.71851976487
1235,7225.69591589101
1236,4995.96967494065
1237,3898.33180676406
1238,3521.00395442833
1239,4897.17978782948
1240,7471.2028779642
1241,5184.80140691234
1242,3576.23687140641
1243,5383.51795134978
1244,6483.22702502212
1245,4859.28178205621
1246,4210.25748456793
1247,6555.02628293336
1248,4906.17394392439
1249,3226.69369296286
1250,4277.08248617195
1251,6472.47816359584
1252,3820.79318945133
1253,4028.24435802797
1254,4004.36008904647
1255,3652.65954389257
1256,2943.80036676101
1257,3926.28535286315
1258,6005.12498875479
1259,6099.24584336096
1260,7505.03457802935
1261,6118.02578498953
1262,5806.17789468651
1263,3763.25883724285
1264,3770.69862506056
1265,7980.17655749824
1266,7404.40194112037
1267,5542.97511631068
1268,6550.23301146331
1269,5391.19740907459
1270,4052.31345549698
1271,2764.91481537617
1272,7400.07487316382
1273,3710.95264079692
1274,4306.86209440995
1275,4941.3961120274
1276,2316.82498537678
1277,7878.86566727503
1278,3877.84925599921
1279,2884.3158010094
1280,3243.22716703588
1281,4370.76453939141
1282,4267.40857992753
1283,5710.48419856454
1284,4257.57606125487
1285,3787.47649966575
1286,3533.75911637376
1287,2987.00389374836
1288,2069.21918110025
1289,5651.43699236306
1290,14837.5432602396
1291,3676.3401602797
1292,3932.10868701904
1293,5374.30596465245
1294,3779.70650695126
1295,4203.19275228625
1296,3692.21518585546
1297,3140.88921963375
1298,5236.17645903538
1299,5343.73536501032
1300,3035.01021558307
1301,6555.77372713937
1302,3908.77185636285
1303,3593.57069854226
1304,6583.125140931
1305,6473.33032942105
1306,7266.17643216408
1307,4401.60582514891
1308,5160.16381909074
1309,3464.15820269266
1310,4483.79457758171
1311,11839.8387891069
1312,7381.82401223668
1313,4831.63515055075
1314,3431.7488834986
1315,3824.4051619224
1316,3962.91667197167
1317,3331.09572031994
1318,6318.37623245708
1319,3023.97816431597
1320,3888.70749275413
1321,5380.63804658005
1322,3420.40267981405
1323,4009.27489891646
1324,5153.77074058566
1325,6269.56517395498
1326,5274.561266761
1327,3240.54835255368
1328,4254.68176861332
1329,4604.58489147782
1330,7453.25688126465
1331,6150.53803505247
1332,4990.83495888052
1333,3225.70456734456
1334,6222.55041409522
1335,4813.75027464647
1337,5132.73796091876
1338,4803.10556420078
1339,4322.79410678748
1340,4159.03192115656
1341,5182.00764315273
1342,6124.34013803985
1343,4461.70837148897
1344,5096.20420128831
1345,4925.2700969566
1346,4012.22541611623
1347,6827.25965653514
1348,4957.02199976402
1349,3351.03184987743
1350,6890.28315366084
1351,3949.83792432872
1352,3117.35813341159
1353,5842.21025745938
1354,7142.41749006287
1355,7865.75840061558
1356,3001.08804679107
1357,4183.95873990809
1358,4977.13407574348
1359,5837.57080446926
1360,4576.14846432132
1361,5838.92189198479
1362,2425.0346482911
1363,4632.17902351858
1364,4689.7370076904
1365,4680.64368934996
1366,3118.36739979259
1367,5385.6691820736
1368,6713.90096230562
